,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,4641.0,5519.0,7032.0,6113.0,5815.0,5751.0,6073.0,6677.0,6189.0,7079.0,6243.0,7262.0,6252.0,6421.0,6670.0,6991.0,524288
1,7091.0,8304.0,8923.0,7103.0,8208.0,7987.0,8735.0,8365.0,8588.0,8589.0,8555.0,8649.0,8486.0,8821.0,8612.0,8585.0,524288
2,1978.0,1826.0,2208.0,1800.0,2011.0,1961.0,1953.0,2051.0,2084.0,2300.0,2252.0,2323.0,2165.0,2325.0,2205.0,2251.0,524288
3,567.0,920.0,1185.0,787.0,1100.0,862.0,1001.0,1021.0,1091.0,1064.0,1174.0,1247.0,979.0,1205.0,1123.0,1002.0,131072
4,268.0,454.0,556.0,473.0,640.0,466.0,494.0,566.0,598.0,588.0,665.0,709.0,549.0,668.0,601.0,599.0,131072
5,17.0,123.0,200.0,140.0,205.0,140.0,171.0,181.0,181.0,173.0,214.0,211.0,177.0,228.0,201.0,189.0,32768
6,7.0,113.0,206.0,184.0,237.0,146.0,179.0,173.0,204.0,159.0,260.0,237.0,191.0,246.0,226.0,222.0,32768
7,0.0,3.0,14.0,27.0,25.0,20.0,15.0,28.0,21.0,24.0,32.0,33.0,26.0,34.0,25.0,34.0,8192
8,0.0,3.0,39.0,51.0,49.0,37.0,44.0,55.0,45.0,54.0,50.0,63.0,55.0,62.0,67.0,54.0,8192
9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,4.0,3.0,2048
10,0.0,0.0,0.0,1.0,2.0,5.0,3.0,8.0,2.0,3.0,3.0,9.0,7.0,6.0,5.0,6.0,2048
11,0.0,0.0,32.0,0.0,1.0,26.0,5.0,3.0,20.0,6.0,7.0,17.0,5.0,5.0,20.0,9.0,512
12,0.0,0.0,6.0,0.0,0.0,8.0,0.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,512
13,12.0,20.0,20.0,20.0,12.0,27.0,12.0,25.0,16.0,22.0,14.0,24.0,14.0,26.0,15.0,23.0,128
14,5.0,20.0,18.0,16.0,10.0,21.0,9.0,22.0,14.0,18.0,15.0,19.0,13.0,17.0,14.0,21.0,128
