,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,4872.0,5575.0,6787.0,6190.0,5783.0,6326.0,6393.0,6499.0,6449.0,6001.0,6060.0,6977.0,6735.0,6831.0,6797.0,6820.0,524288
1,8980.0,8149.0,9077.0,8991.0,7860.0,8703.0,8306.0,9080.0,9098.0,8782.0,8738.0,10118.0,9239.0,9542.0,9685.0,9085.0,524288
2,2671.0,1695.0,2237.0,2412.0,2057.0,2374.0,2133.0,2541.0,2405.0,2185.0,2551.0,2627.0,2459.0,2772.0,2512.0,2522.0,524288
3,749.0,729.0,1044.0,1201.0,952.0,1230.0,1123.0,1180.0,1110.0,1143.0,1313.0,1412.0,1263.0,1405.0,1357.0,1314.0,131072
4,300.0,389.0,484.0,578.0,518.0,650.0,716.0,571.0,670.0,691.0,717.0,709.0,630.0,752.0,667.0,669.0,131072
5,12.0,77.0,116.0,170.0,127.0,171.0,251.0,161.0,185.0,278.0,229.0,263.0,219.0,318.0,243.0,232.0,32768
6,0.0,82.0,130.0,187.0,126.0,200.0,289.0,179.0,248.0,326.0,262.0,228.0,239.0,280.0,295.0,237.0,32768
7,0.0,0.0,13.0,22.0,7.0,27.0,38.0,25.0,30.0,31.0,39.0,28.0,36.0,29.0,43.0,26.0,8192
8,0.0,0.0,29.0,38.0,20.0,63.0,64.0,41.0,59.0,77.0,68.0,44.0,81.0,69.0,100.0,47.0,8192
9,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,4.0,1.0,2.0,4.0,3.0,5.0,2048
10,0.0,0.0,0.0,1.0,4.0,1.0,8.0,1.0,4.0,7.0,13.0,3.0,6.0,8.0,9.0,7.0,2048
11,0.0,0.0,32.0,0.0,4.0,24.0,3.0,4.0,19.0,6.0,8.0,16.0,8.0,6.0,16.0,7.0,512
12,0.0,0.0,6.0,0.0,1.0,5.0,2.0,1.0,3.0,0.0,7.0,2.0,2.0,1.0,7.0,3.0,512
13,12.0,20.0,20.0,20.0,16.0,24.0,15.0,22.0,17.0,23.0,17.0,25.0,14.0,22.0,18.0,20.0,128
14,5.0,20.0,18.0,16.0,16.0,18.0,16.0,18.0,13.0,21.0,12.0,20.0,8.0,23.0,15.0,22.0,128
