,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,9933.0,11694.0,15416.0,11726.0,11482.0,15440.0,13998.0,11753.0,14399.0,13932.0,12856.0,13504.0,15710.0,12623.0,12800.0,16368.0,524288
1,16888.0,17477.0,19155.0,17535.0,17534.0,17925.0,19359.0,17184.0,17755.0,18994.0,17868.0,17565.0,19418.0,18324.0,18489.0,19451.0,524288
2,3490.0,4367.0,4296.0,3399.0,4641.0,4519.0,3868.0,3686.0,4395.0,3852.0,4224.0,4367.0,4313.0,3932.0,4523.0,4502.0,524288
3,1198.0,1732.0,1795.0,1442.0,1786.0,1995.0,1694.0,1422.0,1748.0,1703.0,1745.0,1745.0,1872.0,1702.0,1880.0,1997.0,131072
4,572.0,794.0,849.0,709.0,959.0,1017.0,910.0,704.0,914.0,927.0,990.0,960.0,1001.0,1021.0,1032.0,999.0,131072
5,67.0,116.0,178.0,113.0,171.0,304.0,194.0,133.0,223.0,219.0,201.0,180.0,272.0,209.0,204.0,281.0,32768
6,70.0,138.0,135.0,101.0,240.0,374.0,141.0,165.0,225.0,232.0,286.0,266.0,334.0,285.0,272.0,278.0,32768
7,3.0,5.0,0.0,1.0,11.0,16.0,1.0,0.0,13.0,11.0,19.0,17.0,20.0,14.0,15.0,24.0,8192
8,0.0,6.0,2.0,0.0,21.0,44.0,16.0,5.0,37.0,30.0,54.0,31.0,56.0,44.0,35.0,62.0,8192
9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2048
10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,2048
11,0.0,0.0,27.0,5.0,0.0,26.0,3.0,3.0,26.0,3.0,3.0,26.0,1.0,4.0,27.0,2.0,512
12,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,7.0,2.0,512
13,12.0,20.0,20.0,19.0,13.0,24.0,13.0,19.0,23.0,19.0,13.0,25.0,12.0,20.0,20.0,19.0,128
14,5.0,20.0,17.0,17.0,10.0,20.0,9.0,20.0,12.0,16.0,9.0,21.0,9.0,20.0,16.0,18.0,128
