,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,16920.0,19434.0,19102.0,19433.0,19285.0,19608.0,18587.0,18695.0,19094.0,17957.0,18147.0,18459.0,18424.0,18462.0,18653.0,17932.0,524288
1,20421.0,22945.0,22250.0,22254.0,22198.0,22641.0,21756.0,21473.0,22459.0,21693.0,21575.0,22411.0,22079.0,21926.0,21890.0,21268.0,524288
2,5251.0,6284.0,7063.0,6330.0,7007.0,6905.0,6774.0,6660.0,6902.0,6656.0,6611.0,6568.0,6739.0,6527.0,6601.0,6601.0,524288
3,1726.0,2703.0,3040.0,2919.0,3197.0,3116.0,3091.0,3018.0,3134.0,3039.0,2921.0,2933.0,3033.0,2904.0,3093.0,2948.0,131072
4,1034.0,1623.0,1899.0,1794.0,1992.0,1976.0,1851.0,1885.0,1936.0,1913.0,1921.0,1831.0,1863.0,1844.0,1918.0,1810.0,131072
5,144.0,497.0,612.0,561.0,683.0,654.0,610.0,602.0,673.0,613.0,607.0,610.0,580.0,591.0,611.0,560.0,32768
6,206.0,687.0,781.0,788.0,848.0,836.0,760.0,783.0,812.0,806.0,836.0,786.0,720.0,760.0,811.0,741.0,32768
7,18.0,83.0,118.0,128.0,142.0,142.0,112.0,112.0,137.0,137.0,140.0,132.0,117.0,133.0,111.0,146.0,8192
8,21.0,148.0,173.0,205.0,218.0,202.0,163.0,189.0,213.0,212.0,236.0,208.0,157.0,222.0,160.0,230.0,8192
9,0.0,2.0,7.0,10.0,6.0,14.0,15.0,8.0,14.0,15.0,18.0,8.0,9.0,12.0,2.0,15.0,2048
10,0.0,11.0,34.0,37.0,24.0,48.0,39.0,32.0,44.0,54.0,51.0,33.0,29.0,39.0,16.0,53.0,2048
11,0.0,5.0,16.0,6.0,7.0,17.0,6.0,9.0,12.0,6.0,8.0,18.0,6.0,7.0,11.0,9.0,512
12,0.0,1.0,11.0,7.0,9.0,20.0,5.0,9.0,11.0,15.0,14.0,18.0,5.0,12.0,5.0,14.0,512
13,12.0,24.0,16.0,21.0,19.0,20.0,17.0,23.0,17.0,17.0,18.0,18.0,20.0,18.0,19.0,19.0,128
14,5.0,20.0,23.0,10.0,21.0,17.0,18.0,11.0,19.0,17.0,18.0,18.0,16.0,15.0,14.0,20.0,128
