,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,6197.0,6295.0,5020.0,5861.0,6096.0,5387.0,6056.0,6606.0,6835.0,5956.0,5525.0,5994.0,5552.0,5151.0,4663.0,5004.0,524288
1,10147.0,10930.0,8885.0,9929.0,9359.0,9224.0,9478.0,9561.0,10047.0,10128.0,9095.0,9642.0,8727.0,8193.0,7928.0,9182.0,524288
2,3743.0,4057.0,1758.0,2101.0,2186.0,2258.0,2275.0,2362.0,2364.0,2543.0,2063.0,1994.0,2222.0,2114.0,1762.0,1956.0,524288
3,947.0,1248.0,639.0,982.0,937.0,983.0,1083.0,933.0,951.0,953.0,803.0,886.0,743.0,794.0,732.0,895.0,131072
4,388.0,569.0,278.0,463.0,450.0,467.0,495.0,445.0,480.0,486.0,380.0,483.0,318.0,394.0,336.0,346.0,131072
5,37.0,73.0,25.0,78.0,71.0,90.0,98.0,70.0,113.0,65.0,48.0,73.0,52.0,52.0,37.0,48.0,32768
6,10.0,61.0,30.0,53.0,68.0,66.0,69.0,60.0,101.0,60.0,44.0,65.0,37.0,31.0,16.0,30.0,32768
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8192
8,0.0,1.0,1.0,1.0,5.0,9.0,11.0,3.0,16.0,10.0,5.0,5.0,4.0,0.0,0.0,5.0,8192
9,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2048
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2048
11,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,27.0,5.0,0.0,27.0,3.0,2.0,26.0,4.0,512
12,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,512
13,12.0,20.0,20.0,20.0,12.0,25.0,13.0,19.0,22.0,20.0,12.0,25.0,13.0,19.0,24.0,19.0,128
14,5.0,20.0,18.0,16.0,10.0,22.0,10.0,16.0,18.0,14.0,10.0,19.0,13.0,14.0,20.0,14.0,128
