,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,42564.0,42879.0,46658.0,41257.0,46907.0,43078.0,40808.0,47089.0,44840.0,41528.0,47141.0,42031.0,45695.0,49823.0,41323.0,45708.0,524288
1,46246.0,43680.0,43706.0,43296.0,45613.0,39869.0,43004.0,44055.0,42598.0,43529.0,43283.0,43425.0,47789.0,43124.0,42478.0,45086.0,524288
2,15577.0,13015.0,14474.0,13226.0,14442.0,13164.0,13575.0,14968.0,14686.0,13790.0,14523.0,14404.0,14412.0,15173.0,13112.0,13901.0,524288
3,4099.0,4457.0,4680.0,4203.0,4991.0,4364.0,4728.0,5183.0,4702.0,4190.0,4877.0,4846.0,4841.0,4946.0,4288.0,5050.0,131072
4,2389.0,2627.0,2509.0,2797.0,2855.0,2515.0,3276.0,2997.0,2626.0,2884.0,2684.0,2838.0,3124.0,2324.0,2603.0,2928.0,131072
5,276.0,481.0,719.0,558.0,763.0,716.0,802.0,818.0,678.0,591.0,797.0,646.0,710.0,807.0,655.0,799.0,32768
6,366.0,555.0,941.0,992.0,972.0,968.0,1334.0,1159.0,913.0,1049.0,1098.0,982.0,1026.0,967.0,873.0,1121.0,32768
7,32.0,35.0,68.0,124.0,101.0,117.0,139.0,139.0,114.0,127.0,126.0,123.0,112.0,116.0,94.0,107.0,8192
8,47.0,40.0,134.0,248.0,172.0,236.0,288.0,253.0,189.0,227.0,240.0,228.0,195.0,214.0,188.0,225.0,8192
9,0.0,0.0,1.0,7.0,4.0,11.0,12.0,15.0,5.0,9.0,10.0,9.0,8.0,8.0,5.0,12.0,2048
10,0.0,0.0,1.0,35.0,10.0,38.0,40.0,41.0,25.0,47.0,29.0,37.0,20.0,21.0,22.0,33.0,2048
11,0.0,0.0,29.0,3.0,2.0,15.0,10.0,10.0,12.0,13.0,7.0,11.0,12.0,10.0,9.0,5.0,512
12,0.0,0.0,7.0,0.0,1.0,9.0,10.0,11.0,8.0,9.0,7.0,8.0,4.0,5.0,5.0,2.0,512
13,12.0,20.0,20.0,20.0,16.0,24.0,16.0,20.0,16.0,21.0,15.0,24.0,16.0,24.0,14.0,24.0,128
14,5.0,20.0,17.0,16.0,15.0,19.0,21.0,15.0,15.0,16.0,15.0,18.0,11.0,19.0,13.0,19.0,128
