,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,5851.0,7658.0,8195.0,8644.0,9044.0,8936.0,8961.0,9338.0,9297.0,9023.0,9096.0,9252.0,9331.0,8737.0,8952.0,8849.0,524288
1,8744.0,10811.0,10350.0,10965.0,10730.0,10490.0,10819.0,11119.0,10858.0,10853.0,10694.0,11267.0,10688.0,10216.0,10391.0,10469.0,524288
2,2105.0,2740.0,2821.0,3175.0,3230.0,3117.0,3351.0,3632.0,3463.0,3338.0,3358.0,3640.0,3200.0,3016.0,3248.0,3260.0,524288
3,774.0,1248.0,1301.0,1661.0,1563.0,1519.0,1733.0,1886.0,1884.0,1591.0,1644.0,1846.0,1675.0,1365.0,1539.0,1602.0,131072
4,318.0,605.0,807.0,1001.0,912.0,960.0,1073.0,1105.0,1068.0,1027.0,1073.0,1144.0,1062.0,812.0,1019.0,934.0,131072
5,36.0,158.0,269.0,345.0,330.0,328.0,381.0,394.0,361.0,376.0,336.0,403.0,403.0,286.0,338.0,288.0,32768
6,23.0,160.0,325.0,427.0,386.0,398.0,418.0,511.0,446.0,529.0,440.0,538.0,476.0,359.0,439.0,411.0,32768
7,0.0,7.0,38.0,55.0,72.0,60.0,68.0,77.0,59.0,97.0,74.0,92.0,72.0,62.0,71.0,65.0,8192
8,0.0,19.0,73.0,98.0,107.0,96.0,130.0,127.0,108.0,149.0,121.0,161.0,109.0,100.0,132.0,96.0,8192
9,0.0,0.0,0.0,2.0,7.0,6.0,7.0,5.0,5.0,8.0,10.0,7.0,11.0,4.0,7.0,4.0,2048
10,0.0,0.0,2.0,11.0,17.0,11.0,21.0,18.0,15.0,33.0,29.0,33.0,29.0,8.0,20.0,24.0,2048
11,0.0,0.0,24.0,7.0,5.0,16.0,7.0,6.0,17.0,5.0,11.0,11.0,10.0,9.0,12.0,7.0,512
12,0.0,0.0,3.0,4.0,1.0,9.0,8.0,2.0,10.0,4.0,6.0,4.0,8.0,6.0,9.0,6.0,512
13,12.0,20.0,20.0,17.0,19.0,21.0,16.0,22.0,18.0,22.0,17.0,22.0,16.0,21.0,17.0,21.0,128
14,5.0,20.0,17.0,12.0,21.0,16.0,18.0,13.0,22.0,15.0,17.0,12.0,19.0,21.0,11.0,22.0,128
