,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,23316.0,26341.0,28336.0,24482.0,21997.0,24835.0,24627.0,25474.0,25726.0,23910.0,27309.0,27298.0,24939.0,21653.0,20689.0,24679.0,524288
1,32665.0,27975.0,29207.0,26680.0,25663.0,31558.0,29843.0,28825.0,28161.0,25785.0,29279.0,29460.0,27852.0,29301.0,26172.0,26538.0,524288
2,12413.0,10764.0,11343.0,8572.0,6965.0,13555.0,12859.0,10185.0,9892.0,8162.0,10773.0,10207.0,9227.0,10173.0,9023.0,8870.0,524288
3,3605.0,3113.0,3417.0,2835.0,2413.0,3976.0,3892.0,3318.0,3236.0,2657.0,3451.0,3707.0,3914.0,3804.0,3366.0,2972.0,131072
4,1778.0,1598.0,1658.0,1425.0,1346.0,2053.0,2285.0,1862.0,1642.0,1283.0,1773.0,1893.0,2095.0,2066.0,1613.0,1496.0,131072
5,246.0,203.0,409.0,270.0,181.0,457.0,341.0,403.0,432.0,285.0,521.0,573.0,730.0,407.0,382.0,305.0,32768
6,139.0,216.0,377.0,268.0,220.0,646.0,565.0,549.0,459.0,296.0,600.0,731.0,874.0,527.0,393.0,306.0,32768
7,0.0,6.0,17.0,13.0,8.0,30.0,27.0,48.0,18.0,14.0,35.0,68.0,125.0,56.0,17.0,18.0,8192
8,0.0,6.0,48.0,39.0,19.0,92.0,79.0,114.0,54.0,35.0,121.0,188.0,246.0,113.0,57.0,55.0,8192
9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,9.0,2.0,2.0,1.0,2048
10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,3.0,9.0,24.0,6.0,3.0,1.0,2048
11,0.0,0.0,32.0,0.0,0.0,27.0,5.0,3.0,21.0,4.0,8.0,18.0,4.0,7.0,15.0,10.0,512
12,0.0,0.0,6.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,8.0,2.0,3.0,3.0,0.0,512
13,12.0,20.0,20.0,20.0,12.0,26.0,13.0,21.0,19.0,19.0,15.0,27.0,14.0,22.0,18.0,20.0,128
14,5.0,20.0,18.0,16.0,10.0,20.0,9.0,15.0,16.0,15.0,10.0,21.0,14.0,18.0,17.0,13.0,128
