,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,10974.0,11443.0,12116.0,11723.0,12252.0,12976.0,12244.0,11793.0,12413.0,12587.0,12484.0,12464.0,12553.0,12667.0,12237.0,12733.0,524288
1,14215.0,13862.0,14918.0,13899.0,14963.0,15399.0,14831.0,14156.0,14748.0,14870.0,14699.0,15082.0,14842.0,15207.0,14474.0,15105.0,524288
2,3954.0,4077.0,4315.0,4022.0,4620.0,4927.0,4550.0,4192.0,4750.0,4501.0,4502.0,4716.0,4605.0,4597.0,4751.0,4797.0,524288
3,1211.0,1831.0,2040.0,1882.0,2148.0,2293.0,2151.0,2127.0,2310.0,2217.0,2331.0,2185.0,2325.0,2296.0,2307.0,2376.0,131072
4,564.0,999.0,1149.0,1096.0,1211.0,1275.0,1202.0,1219.0,1303.0,1197.0,1275.0,1306.0,1364.0,1313.0,1277.0,1381.0,131072
5,39.0,215.0,323.0,330.0,350.0,408.0,380.0,372.0,447.0,384.0,426.0,460.0,455.0,443.0,378.0,421.0,32768
6,23.0,234.0,361.0,415.0,430.0,481.0,401.0,466.0,508.0,388.0,449.0,506.0,557.0,538.0,463.0,510.0,32768
7,0.0,12.0,37.0,38.0,61.0,56.0,72.0,80.0,81.0,48.0,62.0,63.0,87.0,87.0,76.0,76.0,8192
8,0.0,21.0,69.0,91.0,143.0,109.0,105.0,153.0,139.0,103.0,134.0,117.0,147.0,144.0,131.0,140.0,8192
9,0.0,0.0,1.0,0.0,3.0,3.0,7.0,3.0,10.0,5.0,5.0,5.0,9.0,4.0,10.0,5.0,2048
10,0.0,0.0,2.0,3.0,14.0,10.0,20.0,12.0,25.0,16.0,23.0,15.0,25.0,17.0,10.0,26.0,2048
11,0.0,0.0,29.0,3.0,7.0,17.0,7.0,8.0,13.0,9.0,8.0,13.0,11.0,8.0,15.0,12.0,512
12,0.0,0.0,6.0,0.0,5.0,4.0,6.0,10.0,4.0,7.0,6.0,5.0,13.0,3.0,3.0,11.0,512
13,12.0,20.0,22.0,18.0,18.0,20.0,19.0,21.0,20.0,17.0,19.0,22.0,16.0,22.0,18.0,18.0,128
14,5.0,20.0,16.0,17.0,17.0,18.0,16.0,16.0,14.0,17.0,16.0,18.0,16.0,11.0,17.0,21.0,128
