,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,5136.0,5124.0,5825.0,5085.0,5722.0,4632.0,5466.0,5882.0,5657.0,5818.0,5957.0,6022.0,4739.0,5670.0,5489.0,5755.0,524288
1,7456.0,7937.0,8919.0,6899.0,7164.0,7520.0,7180.0,8051.0,7649.0,7623.0,8207.0,7646.0,7401.0,7665.0,7242.0,6753.0,524288
2,1537.0,1665.0,2267.0,1654.0,1699.0,1375.0,1611.0,1962.0,1741.0,1863.0,2434.0,1864.0,1544.0,1973.0,1696.0,1783.0,524288
3,468.0,647.0,1052.0,824.0,781.0,565.0,736.0,941.0,803.0,872.0,772.0,856.0,615.0,861.0,742.0,716.0,131072
4,181.0,284.0,485.0,373.0,373.0,303.0,376.0,540.0,399.0,446.0,405.0,481.0,330.0,471.0,375.0,399.0,131072
5,14.0,50.0,134.0,100.0,94.0,60.0,85.0,147.0,113.0,105.0,87.0,133.0,61.0,110.0,103.0,105.0,32768
6,0.0,54.0,142.0,120.0,96.0,63.0,106.0,142.0,127.0,115.0,66.0,142.0,83.0,109.0,108.0,90.0,32768
7,0.0,0.0,7.0,10.0,8.0,5.0,13.0,13.0,13.0,10.0,5.0,18.0,8.0,9.0,10.0,9.0,8192
8,0.0,0.0,21.0,22.0,21.0,15.0,31.0,21.0,31.0,27.0,15.0,36.0,23.0,15.0,28.0,18.0,8192
9,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,2048
10,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,0.0,4.0,4.0,0.0,3.0,1.0,2048
11,0.0,0.0,32.0,0.0,2.0,26.0,4.0,2.0,25.0,2.0,5.0,24.0,3.0,4.0,25.0,3.0,512
12,0.0,0.0,6.0,0.0,0.0,10.0,1.0,0.0,4.0,1.0,0.0,8.0,1.0,0.0,5.0,0.0,512
13,12.0,20.0,20.0,20.0,12.0,27.0,12.0,22.0,20.0,22.0,13.0,26.0,14.0,22.0,19.0,22.0,128
14,5.0,20.0,18.0,16.0,10.0,21.0,10.0,19.0,17.0,14.0,14.0,18.0,12.0,14.0,19.0,14.0,128
