,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,25140.0,21912.0,26896.0,24989.0,26148.0,25411.0,24085.0,25000.0,26350.0,27611.0,25394.0,24369.0,23777.0,26772.0,26280.0,26817.0,524288
1,34866.0,30272.0,31515.0,33663.0,29888.0,32142.0,32034.0,29877.0,33010.0,32774.0,29292.0,30573.0,32359.0,32509.0,32913.0,29625.0,524288
2,11908.0,7468.0,8047.0,9426.0,8572.0,9612.0,7976.0,8469.0,9679.0,8452.0,8541.0,9842.0,9096.0,9072.0,10207.0,8813.0,524288
3,3358.0,2871.0,3235.0,3732.0,3034.0,3664.0,3371.0,3502.0,3974.0,3836.0,3185.0,3062.0,3843.0,3335.0,3735.0,3396.0,131072
4,1541.0,1358.0,1540.0,1857.0,1390.0,1939.0,1727.0,1804.0,2055.0,2060.0,1617.0,1559.0,1964.0,1725.0,1834.0,1766.0,131072
5,196.0,203.0,428.0,503.0,362.0,516.0,472.0,504.0,614.0,565.0,385.0,334.0,499.0,404.0,367.0,520.0,32768
6,88.0,141.0,403.0,510.0,290.0,546.0,556.0,600.0,600.0,657.0,387.0,426.0,546.0,398.0,378.0,575.0,32768
7,0.0,2.0,14.0,46.0,10.0,26.0,27.0,68.0,62.0,71.0,30.0,27.0,52.0,14.0,22.0,56.0,8192
8,0.0,5.0,41.0,116.0,42.0,93.0,86.0,144.0,143.0,146.0,84.0,62.0,126.0,49.0,54.0,119.0,8192
9,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,7.0,4.0,0.0,4.0,1.0,2.0,8.0,2048
10,0.0,0.0,0.0,4.0,1.0,2.0,3.0,11.0,28.0,16.0,3.0,3.0,8.0,1.0,0.0,9.0,2048
11,0.0,0.0,32.0,0.0,1.0,21.0,10.0,5.0,9.0,11.0,13.0,10.0,6.0,11.0,12.0,9.0,512
12,0.0,0.0,6.0,0.0,0.0,5.0,0.0,2.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,512
13,12.0,20.0,20.0,20.0,12.0,29.0,12.0,25.0,15.0,21.0,19.0,20.0,18.0,20.0,16.0,23.0,128
14,5.0,20.0,18.0,16.0,10.0,18.0,10.0,15.0,15.0,14.0,19.0,13.0,17.0,16.0,12.0,18.0,128
