,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,3014.0,4008.0,4321.0,3958.0,4181.0,4347.0,4452.0,4420.0,4344.0,4794.0,4474.0,4485.0,4455.0,4670.0,4658.0,4246.0,524288
1,5591.0,7369.0,7660.0,7115.0,7370.0,6989.0,7524.0,7026.0,6784.0,7390.0,7382.0,6836.0,7383.0,7039.0,7214.0,6408.0,524288
2,830.0,1550.0,1498.0,1341.0,1406.0,1493.0,1489.0,1494.0,1313.0,1675.0,1428.0,1575.0,1428.0,1647.0,1538.0,1377.0,524288
3,136.0,572.0,769.0,620.0,782.0,732.0,694.0,770.0,651.0,811.0,714.0,842.0,608.0,850.0,799.0,677.0,131072
4,36.0,214.0,347.0,283.0,408.0,357.0,317.0,354.0,314.0,416.0,359.0,405.0,314.0,468.0,440.0,297.0,131072
5,0.0,8.0,49.0,54.0,92.0,114.0,78.0,82.0,72.0,100.0,66.0,115.0,87.0,125.0,85.0,79.0,32768
6,0.0,3.0,37.0,34.0,69.0,84.0,62.0,65.0,80.0,96.0,67.0,88.0,66.0,106.0,83.0,64.0,32768
7,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,6.0,4.0,4.0,2.0,6.0,5.0,3.0,8192
8,0.0,0.0,2.0,5.0,2.0,16.0,9.0,11.0,11.0,13.0,14.0,14.0,7.0,19.0,17.0,4.0,8192
9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2048
10,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2048
11,0.0,0.0,32.0,0.0,0.0,30.0,2.0,1.0,27.0,3.0,2.0,26.0,3.0,2.0,27.0,2.0,512
12,0.0,0.0,6.0,0.0,0.0,11.0,0.0,1.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,512
13,12.0,20.0,20.0,20.0,12.0,27.0,12.0,24.0,17.0,22.0,14.0,26.0,14.0,20.0,18.0,20.0,128
14,5.0,20.0,18.0,16.0,10.0,22.0,10.0,23.0,13.0,20.0,8.0,19.0,13.0,18.0,17.0,19.0,128
