,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,13091.0,14543.0,14456.0,14798.0,14681.0,14609.0,15068.0,14262.0,15025.0,15183.0,14618.0,15140.0,15282.0,15155.0,15258.0,15292.0,524288
1,16794.0,17226.0,17036.0,16978.0,17412.0,17644.0,17482.0,16928.0,18213.0,17453.0,16998.0,17313.0,17708.0,17588.0,17587.0,17575.0,524288
2,5110.0,5467.0,4799.0,5335.0,5159.0,5056.0,5730.0,4751.0,5272.0,5434.0,5012.0,5345.0,5537.0,5112.0,5082.0,5566.0,524288
3,1544.0,2209.0,2192.0,2345.0,2339.0,2489.0,2493.0,2254.0,2516.0,2489.0,2450.0,2616.0,2582.0,2302.0,2442.0,2684.0,131072
4,839.0,1161.0,1195.0,1356.0,1221.0,1320.0,1349.0,1278.0,1346.0,1324.0,1351.0,1525.0,1487.0,1206.0,1425.0,1555.0,131072
5,88.0,296.0,323.0,440.0,382.0,448.0,501.0,401.0,450.0,480.0,425.0,493.0,489.0,388.0,432.0,543.0,32768
6,52.0,336.0,377.0,518.0,411.0,552.0,545.0,413.0,515.0,540.0,505.0,582.0,597.0,438.0,561.0,684.0,32768
7,0.0,26.0,35.0,59.0,53.0,61.0,60.0,53.0,52.0,80.0,49.0,66.0,79.0,54.0,91.0,101.0,8192
8,0.0,53.0,72.0,117.0,98.0,135.0,129.0,100.0,105.0,149.0,96.0,128.0,123.0,110.0,140.0,178.0,8192
9,0.0,0.0,1.0,1.0,7.0,8.0,6.0,2.0,5.0,2.0,0.0,6.0,5.0,6.0,8.0,8.0,2048
10,0.0,0.0,3.0,2.0,16.0,13.0,16.0,9.0,4.0,9.0,3.0,13.0,11.0,15.0,31.0,17.0,2048
11,0.0,0.0,26.0,6.0,1.0,16.0,12.0,3.0,17.0,9.0,4.0,16.0,9.0,4.0,17.0,6.0,512
12,0.0,0.0,9.0,1.0,1.0,6.0,9.0,2.0,6.0,3.0,0.0,8.0,4.0,2.0,8.0,3.0,512
13,12.0,20.0,20.0,19.0,14.0,26.0,15.0,21.0,19.0,20.0,16.0,21.0,19.0,19.0,19.0,19.0,128
14,5.0,20.0,20.0,15.0,12.0,17.0,16.0,13.0,18.0,14.0,11.0,17.0,16.0,16.0,15.0,15.0,128
