,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,8652.0,13448.0,13839.0,13643.0,7628.0,12618.0,13751.0,13439.0,8902.0,11591.0,13952.0,12641.0,8448.0,11242.0,14191.0,13552.0,524288
1,14316.0,16326.0,19454.0,16638.0,13128.0,16359.0,18289.0,18374.0,13830.0,15744.0,18077.0,17595.0,13308.0,15503.0,17683.0,17477.0,524288
2,5306.0,5301.0,6491.0,4341.0,3101.0,5326.0,5199.0,5674.0,2862.0,5081.0,5352.0,5249.0,2885.0,5264.0,5127.0,5201.0,524288
3,1352.0,1603.0,1711.0,1591.0,1057.0,1772.0,1634.0,1849.0,1119.0,1629.0,1797.0,1706.0,1091.0,1558.0,1666.0,1849.0,131072
4,564.0,787.0,981.0,1049.0,492.0,871.0,960.0,1229.0,640.0,859.0,962.0,1144.0,603.0,809.0,936.0,1115.0,131072
5,40.0,96.0,142.0,128.0,71.0,127.0,170.0,197.0,112.0,110.0,189.0,184.0,119.0,110.0,190.0,147.0,32768
6,17.0,88.0,127.0,192.0,64.0,110.0,160.0,270.0,113.0,106.0,187.0,212.0,119.0,109.0,171.0,158.0,32768
7,0.0,0.0,0.0,6.0,1.0,2.0,8.0,15.0,2.0,1.0,3.0,9.0,7.0,3.0,5.0,11.0,8192
8,0.0,0.0,3.0,13.0,8.0,10.0,27.0,41.0,17.0,3.0,29.0,37.0,14.0,9.0,19.0,21.0,8192
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2048
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2048
11,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,1.0,26.0,5.0,1.0,25.0,6.0,512
12,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,7.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,512
13,12.0,20.0,20.0,20.0,12.0,25.0,13.0,19.0,21.0,19.0,17.0,22.0,13.0,23.0,19.0,21.0,128
14,5.0,20.0,18.0,16.0,10.0,22.0,10.0,16.0,20.0,13.0,19.0,20.0,9.0,18.0,15.0,15.0,128
