,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,7371.0,10541.0,9580.0,10614.0,10010.0,10752.0,10344.0,10609.0,11096.0,10625.0,10264.0,10455.0,10191.0,10456.0,10110.0,10354.0,524288
1,11152.0,13294.0,13055.0,12114.0,12554.0,12885.0,12113.0,12536.0,13050.0,12240.0,12270.0,12157.0,11989.0,12746.0,11904.0,12232.0,524288
2,3066.0,3357.0,3339.0,3256.0,3380.0,3557.0,3786.0,3504.0,3929.0,3750.0,3685.0,3739.0,3761.0,3883.0,3711.0,3786.0,524288
3,1025.0,1520.0,1697.0,1558.0,1646.0,1780.0,1877.0,1818.0,2127.0,1776.0,1973.0,1851.0,1904.0,1964.0,1785.0,1901.0,131072
4,409.0,738.0,967.0,945.0,992.0,1130.0,1115.0,1102.0,1240.0,1144.0,1246.0,1205.0,1236.0,1231.0,1151.0,1159.0,131072
5,47.0,256.0,311.0,329.0,338.0,382.0,395.0,382.0,425.0,429.0,441.0,450.0,427.0,444.0,389.0,384.0,32768
6,27.0,259.0,393.0,424.0,378.0,503.0,531.0,441.0,541.0,531.0,614.0,456.0,551.0,535.0,532.0,431.0,32768
7,0.0,8.0,50.0,60.0,61.0,58.0,76.0,67.0,82.0,86.0,98.0,67.0,68.0,76.0,91.0,69.0,8192
8,0.0,13.0,98.0,122.0,108.0,107.0,142.0,122.0,126.0,159.0,148.0,119.0,104.0,142.0,152.0,94.0,8192
9,0.0,0.0,0.0,6.0,3.0,3.0,10.0,12.0,3.0,8.0,12.0,8.0,3.0,5.0,8.0,2.0,2048
10,0.0,0.0,1.0,11.0,17.0,14.0,30.0,27.0,10.0,27.0,43.0,39.0,9.0,16.0,35.0,14.0,2048
11,0.0,0.0,27.0,4.0,6.0,16.0,8.0,4.0,17.0,8.0,7.0,11.0,10.0,6.0,16.0,9.0,512
12,0.0,0.0,4.0,3.0,3.0,6.0,13.0,4.0,10.0,5.0,9.0,7.0,5.0,4.0,13.0,4.0,512
13,12.0,20.0,20.0,19.0,18.0,21.0,16.0,19.0,20.0,19.0,17.0,24.0,15.0,23.0,15.0,21.0,128
14,5.0,20.0,17.0,13.0,15.0,10.0,20.0,14.0,17.0,17.0,19.0,15.0,16.0,15.0,16.0,14.0,128
