,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,11390.0,13475.0,13509.0,13410.0,13816.0,13603.0,13266.0,13522.0,13465.0,13256.0,13546.0,13379.0,13206.0,12907.0,12696.0,13012.0,524288
1,13204.0,15830.0,15828.0,15290.0,15894.0,15833.0,15343.0,15999.0,15508.0,15544.0,15571.0,15767.0,15355.0,15038.0,15450.0,15439.0,524288
2,3872.0,4961.0,4910.0,4846.0,4954.0,5070.0,4637.0,4936.0,4849.0,4853.0,4836.0,5038.0,4807.0,4839.0,4717.0,4470.0,524288
3,1280.0,2222.0,2412.0,2392.0,2431.0,2607.0,2186.0,2414.0,2364.0,2266.0,2309.0,2448.0,2336.0,2229.0,2272.0,2040.0,131072
4,757.0,1296.0,1361.0,1414.0,1499.0,1567.0,1380.0,1410.0,1508.0,1442.0,1426.0,1476.0,1445.0,1375.0,1332.0,1189.0,131072
5,117.0,355.0,482.0,457.0,526.0,523.0,468.0,505.0,504.0,491.0,433.0,497.0,495.0,483.0,435.0,395.0,32768
6,153.0,476.0,611.0,546.0,652.0,582.0,609.0,654.0,699.0,651.0,583.0,616.0,654.0,627.0,507.0,449.0,32768
7,12.0,61.0,96.0,73.0,119.0,74.0,101.0,118.0,117.0,115.0,102.0,97.0,113.0,87.0,76.0,92.0,8192
8,10.0,85.0,172.0,119.0,185.0,118.0,161.0,190.0,181.0,174.0,155.0,153.0,169.0,138.0,128.0,138.0,8192
9,0.0,0.0,6.0,3.0,11.0,6.0,12.0,15.0,13.0,6.0,9.0,8.0,9.0,6.0,11.0,11.0,2048
10,0.0,0.0,30.0,13.0,46.0,19.0,40.0,47.0,35.0,30.0,42.0,28.0,33.0,27.0,35.0,26.0,2048
11,0.0,0.0,23.0,5.0,7.0,12.0,10.0,6.0,13.0,8.0,6.0,17.0,5.0,10.0,11.0,8.0,512
12,0.0,0.0,11.0,1.0,7.0,7.0,7.0,7.0,9.0,10.0,6.0,13.0,3.0,9.0,7.0,10.0,512
13,12.0,20.0,19.0,19.0,19.0,21.0,17.0,20.0,18.0,19.0,21.0,16.0,23.0,17.0,19.0,21.0,128
14,5.0,20.0,23.0,18.0,13.0,13.0,21.0,14.0,19.0,17.0,19.0,10.0,28.0,10.0,17.0,17.0,128
