,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,35902.0,39716.0,35451.0,35894.0,39930.0,36725.0,37367.0,37117.0,36342.0,42106.0,36848.0,36726.0,39748.0,36602.0,38557.0,38513.0,524288
1,43326.0,40883.0,34409.0,43206.0,35067.0,38695.0,40935.0,34696.0,42205.0,38845.0,36446.0,43948.0,35644.0,39448.0,41175.0,35869.0,524288
2,12040.0,12194.0,10653.0,11921.0,11645.0,10626.0,11739.0,11480.0,11746.0,12789.0,11163.0,12298.0,11988.0,10543.0,11718.0,11707.0,524288
3,4187.0,4725.0,3476.0,4795.0,4097.0,3968.0,4607.0,3853.0,4604.0,4863.0,3834.0,5036.0,4436.0,3897.0,4611.0,3883.0,131072
4,2308.0,2293.0,1820.0,2816.0,2081.0,2627.0,2571.0,2186.0,2917.0,2547.0,2255.0,2889.0,2081.0,2399.0,2497.0,2190.0,131072
5,434.0,545.0,479.0,780.0,684.0,686.0,680.0,636.0,797.0,816.0,585.0,787.0,776.0,658.0,631.0,611.0,32768
6,515.0,560.0,534.0,1078.0,846.0,919.0,919.0,846.0,1099.0,1047.0,724.0,1087.0,895.0,867.0,775.0,833.0,32768
7,34.0,21.0,49.0,101.0,105.0,122.0,94.0,117.0,131.0,126.0,97.0,130.0,114.0,102.0,85.0,131.0,8192
8,36.0,27.0,113.0,190.0,207.0,210.0,196.0,201.0,216.0,268.0,175.0,275.0,206.0,225.0,173.0,243.0,8192
9,0.0,0.0,0.0,1.0,15.0,7.0,6.0,11.0,8.0,9.0,4.0,16.0,5.0,8.0,4.0,9.0,2048
10,0.0,0.0,0.0,6.0,38.0,22.0,21.0,40.0,11.0,30.0,17.0,45.0,20.0,31.0,11.0,40.0,2048
11,0.0,0.0,32.0,0.0,5.0,15.0,11.0,9.0,15.0,6.0,9.0,14.0,7.0,11.0,9.0,10.0,512
12,0.0,0.0,6.0,0.0,5.0,13.0,9.0,10.0,7.0,5.0,4.0,15.0,3.0,9.0,0.0,13.0,512
13,12.0,20.0,20.0,20.0,16.0,22.0,17.0,19.0,20.0,19.0,21.0,20.0,18.0,21.0,17.0,21.0,128
14,5.0,20.0,18.0,16.0,16.0,20.0,16.0,14.0,19.0,16.0,21.0,17.0,15.0,21.0,12.0,21.0,128
