,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,10058.0,9603.0,11096.0,11932.0,11426.0,12256.0,12283.0,13617.0,13227.0,13307.0,12754.0,12762.0,13268.0,12843.0,13739.0,12600.0,524288
1,16812.0,16590.0,17334.0,18120.0,18100.0,18396.0,19298.0,19410.0,18906.0,19018.0,18247.0,18841.0,19515.0,18720.0,20095.0,19247.0,524288
2,3994.0,3458.0,4308.0,4104.0,3565.0,4370.0,4060.0,4715.0,4110.0,4396.0,4300.0,3982.0,5065.0,4052.0,5065.0,4234.0,524288
3,1233.0,1396.0,1987.0,1896.0,1717.0,2037.0,1895.0,2151.0,1859.0,2314.0,1779.0,1922.0,2576.0,1789.0,2430.0,1986.0,131072
4,507.0,566.0,864.0,870.0,784.0,948.0,935.0,996.0,841.0,1209.0,805.0,941.0,1222.0,943.0,1210.0,883.0,131072
5,23.0,50.0,153.0,196.0,141.0,198.0,223.0,285.0,267.0,360.0,190.0,161.0,267.0,210.0,365.0,188.0,32768
6,0.0,32.0,95.0,89.0,103.0,146.0,180.0,251.0,234.0,373.0,199.0,130.0,221.0,223.0,382.0,109.0,32768
7,0.0,0.0,1.0,0.0,2.0,4.0,5.0,5.0,14.0,38.0,17.0,2.0,14.0,14.0,30.0,1.0,8192
8,0.0,0.0,6.0,3.0,5.0,19.0,21.0,34.0,41.0,65.0,37.0,13.0,37.0,33.0,70.0,11.0,8192
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,2048
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0,2048
11,0.0,0.0,32.0,0.0,0.0,32.0,0.0,1.0,26.0,5.0,3.0,21.0,7.0,6.0,16.0,8.0,512
12,0.0,0.0,6.0,0.0,0.0,16.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,512
13,12.0,20.0,20.0,20.0,12.0,25.0,13.0,23.0,16.0,22.0,14.0,26.0,12.0,22.0,18.0,20.0,128
14,5.0,20.0,18.0,16.0,10.0,22.0,10.0,22.0,15.0,18.0,11.0,23.0,7.0,18.0,17.0,16.0,128
