,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,9583.0,11790.0,11421.0,11721.0,11912.0,11094.0,11692.0,11893.0,11878.0,11791.0,11680.0,11384.0,11761.0,11130.0,11838.0,11765.0,524288
1,11295.0,13100.0,13085.0,12491.0,12123.0,12219.0,12780.0,12809.0,12643.0,12953.0,12441.0,11944.0,13423.0,12354.0,12359.0,12511.0,524288
2,3732.0,4137.0,4292.0,4340.0,4247.0,4364.0,4469.0,4563.0,4332.0,4330.0,4363.0,4350.0,4653.0,4109.0,4508.0,4463.0,524288
3,1235.0,1928.0,2137.0,2012.0,1950.0,2038.0,2144.0,2227.0,2129.0,2189.0,2173.0,2080.0,2050.0,1942.0,2225.0,2074.0,131072
4,665.0,1018.0,1149.0,1145.0,1188.0,1184.0,1179.0,1266.0,1123.0,1191.0,1258.0,1314.0,1163.0,1103.0,1337.0,1168.0,131072
5,88.0,326.0,455.0,378.0,430.0,451.0,427.0,461.0,422.0,444.0,475.0,401.0,417.0,409.0,468.0,444.0,32768
6,106.0,415.0,555.0,413.0,541.0,522.0,566.0,513.0,515.0,585.0,599.0,524.0,471.0,532.0,546.0,577.0,32768
7,5.0,41.0,70.0,56.0,90.0,86.0,84.0,85.0,73.0,92.0,94.0,79.0,84.0,79.0,90.0,81.0,8192
8,3.0,79.0,114.0,100.0,145.0,148.0,138.0,144.0,114.0,165.0,154.0,119.0,137.0,117.0,147.0,142.0,8192
9,0.0,1.0,2.0,8.0,4.0,8.0,10.0,8.0,9.0,7.0,9.0,10.0,12.0,3.0,8.0,10.0,2048
10,0.0,2.0,10.0,30.0,11.0,31.0,27.0,26.0,36.0,15.0,28.0,31.0,35.0,15.0,27.0,36.0,2048
11,0.0,1.0,26.0,2.0,5.0,17.0,8.0,7.0,15.0,7.0,6.0,15.0,8.0,9.0,12.0,8.0,512
12,0.0,0.0,6.0,4.0,2.0,15.0,6.0,7.0,8.0,4.0,7.0,7.0,7.0,8.0,8.0,11.0,512
13,12.0,20.0,19.0,17.0,18.0,22.0,17.0,19.0,19.0,21.0,16.0,22.0,17.0,20.0,20.0,20.0,128
14,5.0,20.0,18.0,13.0,16.0,19.0,14.0,17.0,21.0,14.0,15.0,13.0,23.0,13.0,26.0,14.0,128
