,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,22322.0,29004.0,25809.0,28270.0,27587.0,26041.0,29717.0,26872.0,27673.0,27606.0,25462.0,29603.0,27065.0,27758.0,27780.0,25248.0,524288
1,33455.0,37506.0,33584.0,33885.0,36570.0,35359.0,35934.0,33803.0,32792.0,37123.0,35592.0,35250.0,34103.0,33289.0,37138.0,35749.0,524288
2,9363.0,9057.0,6469.0,8760.0,8415.0,8314.0,8441.0,6839.0,8496.0,8767.0,8295.0,8265.0,7041.0,8662.0,8902.0,8391.0,524288
3,2885.0,2832.0,2781.0,3534.0,3248.0,3662.0,3233.0,2942.0,3563.0,3280.0,3865.0,3127.0,3052.0,3624.0,3485.0,3903.0,131072
4,1250.0,1456.0,1495.0,1897.0,1831.0,1736.0,1820.0,1583.0,1888.0,1782.0,1886.0,1695.0,1743.0,1905.0,1988.0,1895.0,131072
5,108.0,240.0,320.0,391.0,364.0,467.0,453.0,376.0,428.0,383.0,536.0,473.0,403.0,436.0,440.0,486.0,32768
6,33.0,178.0,214.0,456.0,331.0,339.0,499.0,399.0,439.0,350.0,407.0,540.0,395.0,391.0,458.0,358.0,32768
7,0.0,2.0,3.0,16.0,9.0,13.0,39.0,24.0,24.0,20.0,12.0,42.0,31.0,21.0,20.0,8.0,8192
8,0.0,7.0,9.0,45.0,45.0,53.0,115.0,57.0,71.0,58.0,56.0,125.0,79.0,54.0,65.0,54.0,8192
9,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,2048
10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,1.0,2048
11,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,30.0,2.0,0.0,26.0,4.0,2.0,26.0,2.0,512
12,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,512
13,12.0,20.0,20.0,20.0,12.0,25.0,13.0,19.0,19.0,21.0,12.0,26.0,13.0,20.0,21.0,19.0,128
14,5.0,20.0,18.0,16.0,10.0,22.0,10.0,16.0,16.0,14.0,11.0,22.0,8.0,19.0,15.0,16.0,128
