,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,11809.0,13719.0,13931.0,13493.0,13541.0,13627.0,13604.0,13835.0,13433.0,13603.0,13173.0,13198.0,13017.0,13452.0,13310.0,13507.0,524288
1,12634.0,14700.0,14638.0,13915.0,13738.0,13919.0,14046.0,14222.0,13511.0,13972.0,13466.0,13458.0,13783.0,13760.0,14117.0,13936.0,524288
2,4300.0,5124.0,5514.0,4979.0,5114.0,4848.0,5015.0,5484.0,4978.0,5104.0,5144.0,5318.0,5036.0,5103.0,5179.0,5172.0,524288
3,1573.0,2401.0,2396.0,2422.0,2430.0,2323.0,2354.0,2623.0,2337.0,2476.0,2396.0,2425.0,2351.0,2399.0,2421.0,2480.0,131072
4,840.0,1294.0,1315.0,1367.0,1466.0,1299.0,1385.0,1507.0,1420.0,1520.0,1521.0,1370.0,1469.0,1462.0,1444.0,1439.0,131072
5,137.0,426.0,488.0,514.0,481.0,459.0,537.0,520.0,505.0,557.0,517.0,491.0,502.0,507.0,538.0,524.0,32768
6,180.0,552.0,628.0,637.0,645.0,550.0,697.0,618.0,690.0,719.0,661.0,626.0,729.0,635.0,719.0,635.0,32768
7,10.0,66.0,77.0,96.0,107.0,91.0,108.0,98.0,109.0,126.0,83.0,116.0,97.0,120.0,114.0,94.0,8192
8,12.0,106.0,146.0,151.0,176.0,136.0,163.0,162.0,178.0,180.0,164.0,170.0,155.0,186.0,168.0,167.0,8192
9,0.0,0.0,6.0,5.0,13.0,5.0,7.0,9.0,10.0,7.0,7.0,9.0,11.0,11.0,10.0,10.0,2048
10,0.0,0.0,22.0,20.0,41.0,13.0,25.0,25.0,33.0,30.0,26.0,27.0,31.0,34.0,29.0,45.0,2048
11,0.0,0.0,19.0,6.0,9.0,15.0,6.0,7.0,17.0,5.0,7.0,16.0,7.0,5.0,19.0,4.0,512
12,0.0,0.0,6.0,2.0,17.0,8.0,7.0,6.0,11.0,3.0,4.0,14.0,6.0,5.0,14.0,6.0,512
13,12.0,20.0,20.0,21.0,19.0,18.0,17.0,22.0,19.0,22.0,16.0,20.0,18.0,20.0,16.0,22.0,128
14,5.0,20.0,19.0,15.0,21.0,16.0,16.0,24.0,14.0,19.0,11.0,20.0,13.0,15.0,21.0,18.0,128
