,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,8349.0,10931.0,13673.0,15663.0,12220.0,7631.0,6368.0,6348.0,6403.0,4445.0,5642.0,5529.0,5744.0,5663.0,5706.0,5511.0,1048576
1,8577.0,24694.0,9844.0,7500.0,5430.0,7391.0,5964.0,4509.0,7981.0,4876.0,6795.0,7582.0,5973.0,6711.0,6696.0,6674.0,1048576
2,16973.0,39723.0,38872.0,28164.0,18275.0,13189.0,10991.0,8350.0,13501.0,6108.0,9464.0,9186.0,7870.0,8076.0,8863.0,7805.0,1048576
3,3259.0,6335.0,4827.0,4716.0,4908.0,4230.0,3162.0,2312.0,4812.0,2288.0,3876.0,4266.0,3182.0,3591.0,4088.0,3646.0,262144
4,8773.0,15729.0,17406.0,20782.0,18282.0,13608.0,11177.0,9392.0,13010.0,7559.0,10301.0,11170.0,9098.0,9514.0,9974.0,9716.0,262144
5,531.0,2444.0,1765.0,1161.0,1404.0,1205.0,1043.0,800.0,1665.0,1173.0,1360.0,1661.0,1162.0,1458.0,1522.0,1443.0,65536
6,4463.0,7858.0,8574.0,11779.0,12440.0,10799.0,9550.0,7975.0,10709.0,7391.0,9207.0,10081.0,8195.0,8966.0,9057.0,8997.0,65536
7,92.0,833.0,643.0,615.0,542.0,619.0,602.0,645.0,816.0,570.0,668.0,714.0,756.0,718.0,745.0,689.0,16384
8,2260.0,6454.0,6237.0,8166.0,8418.0,8499.0,7589.0,6940.0,8337.0,6160.0,7226.0,7409.0,6610.0,7115.0,7173.0,7089.0,16384
9,298.0,297.0,199.0,128.0,133.0,132.0,177.0,184.0,247.0,177.0,237.0,214.0,239.0,249.0,278.0,211.0,8192
10,266.0,433.0,298.0,345.0,458.0,455.0,484.0,472.0,547.0,433.0,523.0,495.0,482.0,553.0,563.0,485.0,8192
11,330.0,452.0,310.0,260.0,301.0,302.0,321.0,340.0,454.0,339.0,393.0,406.0,397.0,431.0,446.0,389.0,8192
12,19.0,107.0,66.0,86.0,96.0,85.0,107.0,112.0,124.0,112.0,123.0,138.0,108.0,109.0,157.0,108.0,2048
13,151.0,371.0,291.0,288.0,346.0,327.0,373.0,392.0,465.0,396.0,435.0,453.0,437.0,455.0,518.0,439.0,2048
14,21.0,48.0,32.0,25.0,23.0,40.0,43.0,33.0,39.0,46.0,46.0,58.0,32.0,54.0,28.0,50.0,512
15,82.0,290.0,231.0,231.0,283.0,266.0,325.0,306.0,362.0,346.0,324.0,389.0,343.0,400.0,389.0,383.0,512
