,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,18757.0,26447.0,20947.0,26439.0,16445.0,17647.0,21712.0,18230.0,24314.0,22028.0,18746.0,17716.0,21543.0,16656.0,19611.0,21315.0,1048576
1,6282.0,25307.0,14859.0,18912.0,8282.0,11382.0,12832.0,11626.0,20132.0,12977.0,12604.0,10425.0,13229.0,11723.0,14208.0,12552.0,1048576
2,20597.0,53443.0,31833.0,46860.0,21929.0,23737.0,30892.0,25520.0,36930.0,30453.0,28071.0,23874.0,29337.0,24694.0,27140.0,27602.0,1048576
3,3443.0,12844.0,8137.0,10822.0,5309.0,7186.0,10229.0,7318.0,10941.0,9443.0,8799.0,7826.0,10090.0,8329.0,8853.0,9488.0,262144
4,14291.0,30102.0,20197.0,27184.0,15106.0,17950.0,21835.0,18193.0,23836.0,20359.0,20601.0,17562.0,20962.0,18811.0,18974.0,19998.0,262144
5,365.0,3169.0,1998.0,2483.0,1646.0,2572.0,2749.0,1724.0,2731.0,2622.0,2713.0,2112.0,2527.0,2480.0,2774.0,2514.0,65536
6,8140.0,17741.0,13137.0,15885.0,9950.0,12116.0,14253.0,11408.0,14716.0,13038.0,13220.0,11373.0,13632.0,12636.0,12460.0,13159.0,65536
7,87.0,1020.0,894.0,858.0,747.0,860.0,947.0,779.0,903.0,918.0,828.0,797.0,974.0,909.0,858.0,888.0,16384
8,3971.0,11064.0,8710.0,9352.0,6807.0,8229.0,8887.0,7406.0,9302.0,8247.0,8328.0,7518.0,8795.0,8365.0,8238.0,8367.0,16384
9,83.0,302.0,232.0,285.0,227.0,233.0,283.0,272.0,281.0,257.0,289.0,243.0,295.0,266.0,287.0,273.0,8192
10,57.0,570.0,432.0,506.0,425.0,465.0,465.0,503.0,488.0,474.0,527.0,418.0,473.0,458.0,494.0,473.0,8192
11,93.0,632.0,520.0,538.0,465.0,545.0,580.0,524.0,569.0,489.0,555.0,452.0,548.0,570.0,564.0,526.0,8192
12,10.0,117.0,134.0,132.0,113.0,130.0,124.0,125.0,150.0,120.0,118.0,93.0,129.0,125.0,121.0,106.0,2048
13,78.0,591.0,587.0,612.0,508.0,595.0,579.0,584.0,641.0,556.0,610.0,492.0,655.0,626.0,605.0,602.0,2048
14,23.0,13.0,43.0,54.0,37.0,50.0,41.0,51.0,63.0,44.0,67.0,42.0,71.0,66.0,37.0,64.0,512
15,58.0,393.0,447.0,458.0,393.0,469.0,456.0,455.0,474.0,452.0,472.0,393.0,504.0,505.0,452.0,504.0,512
