,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,24622.0,38027.0,28748.0,26876.0,26083.0,28039.0,28827.0,31196.0,31120.0,25879.0,27970.0,28649.0,26757.0,26766.0,26964.0,25714.0,1048576
1,13415.0,24718.0,22289.0,16644.0,12654.0,19167.0,25705.0,16308.0,15877.0,18121.0,16906.0,15776.0,20375.0,19178.0,14318.0,19235.0,1048576
2,33229.0,62956.0,45194.0,39556.0,31257.0,39867.0,50763.0,40903.0,40384.0,37029.0,39185.0,36048.0,39669.0,41355.0,33273.0,35540.0,1048576
3,5962.0,12269.0,9872.0,9959.0,8329.0,11183.0,13019.0,9750.0,10900.0,11089.0,11532.0,10914.0,11886.0,12521.0,10178.0,10763.0,262144
4,19759.0,32636.0,24979.0,25609.0,20969.0,26146.0,29712.0,24355.0,25564.0,24162.0,25754.0,24329.0,25531.0,26935.0,22345.0,23436.0,262144
5,914.0,3049.0,2202.0,2172.0,2048.0,2972.0,3091.0,1899.0,2688.0,2772.0,2764.0,2760.0,2973.0,2946.0,2610.0,2501.0,65536
6,10664.0,18022.0,14257.0,15120.0,13130.0,16105.0,17271.0,13550.0,15365.0,15081.0,15461.0,15202.0,15961.0,15987.0,13921.0,14457.0,65536
7,257.0,1045.0,875.0,937.0,844.0,1122.0,990.0,788.0,982.0,957.0,1067.0,1019.0,1068.0,1114.0,1033.0,935.0,16384
8,5382.0,10660.0,8514.0,9133.0,8217.0,9645.0,9644.0,7951.0,9215.0,8986.0,9045.0,9182.0,9316.0,9172.0,8580.0,8479.0,16384
9,126.0,331.0,242.0,272.0,289.0,360.0,271.0,272.0,273.0,312.0,340.0,312.0,358.0,363.0,320.0,337.0,8192
10,146.0,612.0,443.0,564.0,514.0,604.0,458.0,483.0,502.0,552.0,568.0,570.0,571.0,554.0,572.0,493.0,8192
11,185.0,671.0,463.0,570.0,597.0,674.0,488.0,556.0,561.0,612.0,566.0,612.0,665.0,632.0,588.0,588.0,8192
12,23.0,138.0,122.0,151.0,128.0,161.0,128.0,127.0,129.0,140.0,137.0,136.0,143.0,157.0,141.0,161.0,2048
13,157.0,662.0,529.0,572.0,616.0,681.0,494.0,571.0,566.0,628.0,570.0,598.0,659.0,624.0,624.0,608.0,2048
14,21.0,39.0,29.0,48.0,22.0,53.0,40.0,30.0,20.0,49.0,37.0,26.0,62.0,32.0,44.0,32.0,512
15,129.0,473.0,424.0,446.0,440.0,508.0,377.0,408.0,414.0,457.0,435.0,414.0,496.0,447.0,469.0,443.0,512
