,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,24097.0,22327.0,17236.0,19516.0,20988.0,21231.0,18748.0,22013.0,19595.0,18660.0,21193.0,22509.0,18941.0,20807.0,23115.0,24094.0,1048576
1,17514.0,18092.0,16539.0,21415.0,14448.0,15010.0,19475.0,18508.0,13290.0,18685.0,19129.0,14668.0,15758.0,24868.0,16756.0,13972.0,1048576
2,36721.0,36058.0,24861.0,37225.0,27575.0,27291.0,30362.0,33476.0,24083.0,28080.0,32218.0,28143.0,25281.0,39945.0,31017.0,29367.0,1048576
3,6977.0,9517.0,7443.0,11250.0,7886.0,8386.0,9937.0,10925.0,7889.0,9321.0,11220.0,8527.0,7489.0,12081.0,8755.0,8641.0,262144
4,20831.0,23833.0,18879.0,25843.0,19965.0,21122.0,22826.0,23594.0,18618.0,21292.0,23383.0,20733.0,18538.0,26855.0,21411.0,20601.0,262144
5,1222.0,2363.0,2094.0,2574.0,1846.0,2350.0,2472.0,2872.0,2012.0,2523.0,2917.0,2175.0,1927.0,2914.0,2401.0,2220.0,65536
6,11459.0,15305.0,13813.0,16805.0,13225.0,14361.0,15658.0,16264.0,12795.0,15182.0,16130.0,13587.0,12325.0,17608.0,14300.0,13385.0,65536
7,285.0,1002.0,719.0,1039.0,842.0,855.0,941.0,1015.0,841.0,1041.0,1067.0,896.0,744.0,1125.0,837.0,870.0,16384
8,6102.0,9184.0,8203.0,9589.0,7987.0,8658.0,9379.0,9583.0,7826.0,9096.0,9653.0,8259.0,7502.0,10121.0,8642.0,8142.0,16384
9,77.0,311.0,230.0,237.0,271.0,303.0,300.0,289.0,287.0,347.0,298.0,272.0,255.0,334.0,263.0,331.0,8192
10,93.0,597.0,508.0,533.0,608.0,587.0,549.0,572.0,549.0,617.0,504.0,508.0,477.0,551.0,452.0,576.0,8192
11,121.0,581.0,475.0,514.0,510.0,540.0,502.0,536.0,556.0,593.0,486.0,537.0,499.0,595.0,476.0,609.0,8192
12,16.0,122.0,138.0,147.0,129.0,139.0,142.0,169.0,152.0,161.0,125.0,124.0,100.0,151.0,134.0,138.0,2048
13,123.0,603.0,550.0,535.0,542.0,561.0,533.0,582.0,586.0,606.0,511.0,574.0,529.0,589.0,532.0,633.0,2048
14,29.0,27.0,37.0,39.0,33.0,29.0,46.0,50.0,53.0,53.0,33.0,41.0,52.0,36.0,43.0,49.0,512
15,103.0,413.0,441.0,426.0,446.0,412.0,411.0,464.0,453.0,470.0,415.0,426.0,426.0,424.0,435.0,483.0,512
