,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,16291.0,17568.0,18264.0,13139.0,11859.0,9950.0,12006.0,10313.0,11230.0,13076.0,10315.0,10788.0,11229.0,12504.0,11836.0,11932.0,1048576
1,4514.0,10819.0,16671.0,17154.0,12499.0,7342.0,10932.0,12053.0,9533.0,11464.0,12105.0,9520.0,15605.0,13249.0,9166.0,16028.0,1048576
2,18919.0,30898.0,35477.0,27027.0,23887.0,13160.0,18110.0,17189.0,15273.0,19302.0,16435.0,13899.0,19391.0,20940.0,15128.0,21052.0,1048576
3,2242.0,6427.0,9558.0,7729.0,6450.0,4166.0,5748.0,6426.0,5691.0,6514.0,6494.0,5328.0,8166.0,7829.0,5317.0,8129.0,262144
4,11210.0,20914.0,25276.0,20414.0,18274.0,12804.0,15732.0,16747.0,15406.0,16136.0,16263.0,13415.0,17913.0,18374.0,13562.0,18903.0,262144
5,252.0,1790.0,2739.0,2051.0,1784.0,1214.0,1732.0,2213.0,1773.0,1882.0,2254.0,1409.0,2470.0,2281.0,1632.0,2458.0,65536
6,5448.0,13126.0,16658.0,14378.0,12561.0,9942.0,11898.0,13480.0,12001.0,11632.0,13280.0,10129.0,14031.0,13456.0,10374.0,14456.0,65536
7,57.0,669.0,853.0,706.0,582.0,598.0,889.0,810.0,673.0,902.0,719.0,712.0,953.0,769.0,712.0,940.0,16384
8,2557.0,8911.0,10891.0,9015.0,8051.0,7109.0,8377.0,8789.0,8033.0,7979.0,8752.0,7107.0,9221.0,8607.0,7355.0,9379.0,16384
9,171.0,165.0,199.0,184.0,145.0,226.0,280.0,206.0,184.0,274.0,196.0,242.0,225.0,199.0,286.0,283.0,8192
10,151.0,470.0,444.0,446.0,369.0,538.0,549.0,445.0,445.0,553.0,435.0,491.0,451.0,493.0,553.0,516.0,8192
11,211.0,444.0,447.0,437.0,368.0,458.0,531.0,384.0,393.0,472.0,344.0,449.0,418.0,420.0,481.0,502.0,8192
12,23.0,103.0,86.0,133.0,98.0,122.0,160.0,137.0,95.0,144.0,104.0,126.0,112.0,135.0,112.0,125.0,2048
13,163.0,480.0,451.0,511.0,430.0,521.0,567.0,450.0,428.0,508.0,425.0,491.0,454.0,472.0,521.0,530.0,2048
14,19.0,14.0,37.0,35.0,28.0,34.0,47.0,38.0,46.0,47.0,36.0,45.0,41.0,53.0,42.0,49.0,512
15,102.0,341.0,372.0,394.0,340.0,412.0,450.0,354.0,358.0,412.0,342.0,377.0,368.0,376.0,404.0,399.0,512
