,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,29216.0,28662.0,28223.0,28853.0,30371.0,27145.0,23651.0,27940.0,27927.0,27107.0,28228.0,26382.0,24921.0,27296.0,29689.0,29097.0,1048576
1,18927.0,22098.0,20284.0,17458.0,15849.0,15457.0,16352.0,13763.0,17648.0,18480.0,12362.0,16183.0,18833.0,18525.0,15575.0,17565.0,1048576
2,44151.0,44196.0,42759.0,41513.0,37969.0,35932.0,34479.0,34002.0,36454.0,39346.0,33978.0,32819.0,35667.0,39837.0,36421.0,37837.0,1048576
3,8012.0,9307.0,9245.0,8959.0,8209.0,8870.0,8676.0,8718.0,9778.0,10303.0,9235.0,8788.0,9682.0,9502.0,8677.0,9279.0,262144
4,23297.0,24487.0,23271.0,24353.0,21374.0,21718.0,21524.0,21265.0,22704.0,23744.0,20499.0,20942.0,22856.0,23603.0,21106.0,22266.0,262144
5,1319.0,2389.0,2525.0,1818.0,2114.0,2808.0,2194.0,2013.0,2134.0,2906.0,2584.0,2061.0,2247.0,2279.0,2512.0,2404.0,65536
6,11741.0,14062.0,13014.0,13158.0,12086.0,13345.0,12800.0,12462.0,13341.0,14185.0,12178.0,12323.0,13572.0,13541.0,12430.0,13072.0,65536
7,288.0,1031.0,811.0,869.0,790.0,962.0,807.0,933.0,843.0,916.0,840.0,839.0,861.0,923.0,850.0,842.0,16384
8,5745.0,8811.0,7916.0,8208.0,7650.0,8877.0,7840.0,8423.0,8347.0,8912.0,8061.0,7994.0,8252.0,8687.0,8118.0,8400.0,16384
9,223.0,325.0,232.0,238.0,241.0,242.0,247.0,265.0,270.0,235.0,232.0,273.0,229.0,245.0,256.0,237.0,8192
10,225.0,589.0,467.0,520.0,487.0,509.0,486.0,503.0,510.0,511.0,475.0,541.0,554.0,564.0,487.0,460.0,8192
11,284.0,612.0,451.0,509.0,463.0,518.0,462.0,520.0,535.0,566.0,503.0,559.0,513.0,497.0,475.0,497.0,8192
12,54.0,147.0,120.0,117.0,105.0,136.0,109.0,102.0,128.0,117.0,121.0,121.0,135.0,141.0,91.0,147.0,2048
13,226.0,630.0,496.0,529.0,494.0,537.0,496.0,522.0,562.0,589.0,554.0,555.0,526.0,554.0,462.0,578.0,2048
14,22.0,43.0,37.0,41.0,36.0,65.0,44.0,42.0,53.0,61.0,46.0,42.0,39.0,50.0,21.0,51.0,512
15,171.0,467.0,397.0,421.0,380.0,427.0,395.0,438.0,468.0,464.0,448.0,431.0,437.0,448.0,361.0,465.0,512
