,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,25100.0,23986.0,26393.0,24222.0,20551.0,27050.0,24152.0,19628.0,28274.0,19248.0,30160.0,22448.0,25265.0,24580.0,19762.0,26424.0,1048576
1,12242.0,16183.0,18206.0,13557.0,11645.0,18456.0,14829.0,11223.0,16468.0,14046.0,20487.0,11348.0,17379.0,15262.0,10898.0,16851.0,1048576
2,35399.0,37121.0,39310.0,35357.0,25905.0,39357.0,36249.0,25662.0,38137.0,28100.0,47932.0,27856.0,35874.0,36793.0,25157.0,37070.0,1048576
3,6465.0,8456.0,9411.0,9385.0,7453.0,10609.0,10549.0,7955.0,10343.0,8129.0,11595.0,7580.0,10338.0,10539.0,6989.0,10944.0,262144
4,21057.0,22990.0,24093.0,24134.0,18399.0,24808.0,24195.0,18988.0,24287.0,19869.0,27397.0,19197.0,23325.0,23957.0,17568.0,24395.0,262144
5,984.0,2032.0,2124.0,1720.0,1895.0,2807.0,2316.0,1791.0,2074.0,2097.0,2820.0,1805.0,2274.0,2438.0,1788.0,2467.0,65536
6,11408.0,13915.0,15164.0,14438.0,12265.0,15304.0,14163.0,11995.0,14575.0,13133.0,15601.0,12137.0,14436.0,14495.0,11362.0,15182.0,65536
7,279.0,930.0,985.0,955.0,915.0,1085.0,980.0,847.0,1018.0,854.0,1118.0,830.0,931.0,1015.0,768.0,1172.0,16384
8,5691.0,8809.0,9043.0,8630.0,8011.0,9001.0,8425.0,7597.0,8778.0,8254.0,9053.0,7374.0,8724.0,8565.0,7475.0,9010.0,16384
9,168.0,315.0,285.0,316.0,303.0,347.0,309.0,295.0,353.0,293.0,389.0,293.0,352.0,351.0,282.0,361.0,8192
10,242.0,524.0,565.0,542.0,489.0,553.0,547.0,486.0,596.0,480.0,561.0,420.0,573.0,505.0,424.0,589.0,8192
11,261.0,622.0,560.0,553.0,491.0,618.0,541.0,529.0,600.0,532.0,651.0,499.0,636.0,577.0,476.0,646.0,8192
12,25.0,96.0,123.0,126.0,99.0,125.0,94.0,116.0,150.0,134.0,118.0,132.0,120.0,111.0,125.0,114.0,2048
13,234.0,584.0,582.0,582.0,534.0,610.0,579.0,574.0,600.0,549.0,619.0,554.0,626.0,608.0,532.0,622.0,2048
14,15.0,25.0,39.0,43.0,22.0,40.0,20.0,25.0,27.0,37.0,31.0,32.0,31.0,22.0,33.0,27.0,512
15,176.0,431.0,447.0,427.0,416.0,443.0,418.0,413.0,419.0,434.0,444.0,441.0,456.0,416.0,416.0,435.0,512
