,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,15553.0,43313.0,18934.0,22408.0,18612.0,19144.0,15766.0,19281.0,17956.0,17561.0,18624.0,18060.0,22246.0,19341.0,16321.0,20623.0,1048576
1,1964.0,22268.0,12597.0,16201.0,9695.0,16863.0,16189.0,12208.0,16727.0,15570.0,13094.0,18324.0,15528.0,13239.0,16317.0,13963.0,1048576
2,17017.0,82484.0,27412.0,37352.0,23354.0,32044.0,23448.0,25016.0,26831.0,23562.0,22978.0,26859.0,29133.0,24959.0,23472.0,26296.0,1048576
3,1080.0,9393.0,5582.0,7841.0,5744.0,8273.0,6606.0,6979.0,8759.0,7712.0,7284.0,9448.0,9053.0,7971.0,8330.0,8173.0,262144
4,7202.0,44938.0,22992.0,25182.0,18016.0,23082.0,18431.0,18771.0,21420.0,19279.0,17802.0,21842.0,20998.0,19039.0,19681.0,20042.0,262144
5,149.0,1863.0,1285.0,1770.0,1427.0,1769.0,1672.0,1845.0,2183.0,1822.0,1762.0,2561.0,1972.0,1900.0,2452.0,1816.0,65536
6,2783.0,22555.0,14798.0,15718.0,12517.0,15207.0,12760.0,12373.0,14863.0,12879.0,12227.0,15327.0,13297.0,12750.0,14343.0,12958.0,65536
7,38.0,515.0,432.0,852.0,804.0,861.0,692.0,865.0,983.0,833.0,853.0,912.0,853.0,957.0,929.0,877.0,16384
8,1148.0,10834.0,8517.0,9733.0,8295.0,9407.0,8128.0,8439.0,9286.0,8160.0,8202.0,9438.0,8436.0,8502.0,9038.0,8381.0,16384
9,317.0,247.0,124.0,219.0,238.0,257.0,223.0,221.0,295.0,260.0,247.0,247.0,252.0,277.0,278.0,218.0,8192
10,263.0,467.0,341.0,588.0,524.0,552.0,452.0,507.0,621.0,508.0,453.0,501.0,516.0,499.0,514.0,491.0,8192
11,343.0,446.0,309.0,438.0,429.0,451.0,346.0,412.0,508.0,446.0,458.0,476.0,437.0,486.0,510.0,419.0,8192
12,14.0,101.0,84.0,147.0,118.0,160.0,117.0,136.0,155.0,145.0,124.0,133.0,159.0,151.0,136.0,136.0,2048
13,138.0,402.0,343.0,466.0,469.0,485.0,378.0,455.0,522.0,465.0,515.0,498.0,487.0,527.0,513.0,459.0,2048
14,23.0,35.0,25.0,42.0,19.0,14.0,36.0,28.0,38.0,50.0,31.0,50.0,48.0,34.0,53.0,20.0,512
15,65.0,252.0,270.0,352.0,350.0,357.0,313.0,358.0,396.0,355.0,368.0,377.0,382.0,397.0,416.0,333.0,512
