,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,22915.0,21701.0,23736.0,19940.0,24712.0,21103.0,25554.0,23756.0,21189.0,19603.0,21491.0,19067.0,26862.0,25720.0,24732.0,23186.0,1048576
1,15332.0,22671.0,18168.0,11605.0,15943.0,18957.0,16145.0,11106.0,18477.0,15197.0,12925.0,16355.0,23317.0,11953.0,18301.0,15966.0,1048576
2,33312.0,37310.0,36365.0,25152.0,31387.0,35997.0,36795.0,28200.0,32443.0,28426.0,26243.0,26175.0,44563.0,31360.0,33510.0,34112.0,1048576
3,6752.0,9903.0,9340.0,6955.0,8121.0,9805.0,10726.0,7369.0,9252.0,8174.0,7573.0,8653.0,11983.0,8796.0,9249.0,9858.0,262144
4,19351.0,24700.0,22909.0,19999.0,21298.0,23685.0,24909.0,19508.0,22839.0,20394.0,19809.0,20320.0,27244.0,21889.0,22773.0,22659.0,262144
5,1297.0,2299.0,2209.0,1233.0,2130.0,2551.0,2648.0,1656.0,1921.0,2199.0,2189.0,1962.0,2452.0,1844.0,2443.0,2230.0,65536
6,10441.0,15120.0,14022.0,12362.0,13481.0,14809.0,15331.0,12069.0,14335.0,13303.0,12871.0,13451.0,15790.0,13343.0,14241.0,14227.0,65536
7,222.0,1044.0,804.0,822.0,825.0,965.0,845.0,800.0,943.0,747.0,889.0,1000.0,884.0,905.0,812.0,842.0,16384
8,5348.0,9801.0,8570.0,8288.0,8691.0,9383.0,9147.0,8040.0,8850.0,8484.0,8465.0,8844.0,9278.0,8627.0,9244.0,8744.0,16384
9,130.0,285.0,226.0,215.0,217.0,224.0,245.0,241.0,287.0,169.0,234.0,260.0,226.0,286.0,193.0,272.0,8192
10,118.0,512.0,422.0,475.0,485.0,460.0,513.0,487.0,461.0,345.0,507.0,492.0,456.0,511.0,392.0,508.0,8192
11,148.0,552.0,437.0,434.0,457.0,450.0,483.0,475.0,513.0,367.0,472.0,486.0,411.0,565.0,380.0,544.0,8192
12,14.0,89.0,115.0,86.0,122.0,104.0,119.0,111.0,97.0,91.0,141.0,138.0,95.0,133.0,103.0,116.0,2048
13,103.0,549.0,509.0,458.0,531.0,493.0,531.0,520.0,526.0,411.0,511.0,523.0,444.0,582.0,428.0,543.0,2048
14,21.0,38.0,37.0,34.0,52.0,50.0,46.0,37.0,68.0,21.0,43.0,54.0,49.0,63.0,46.0,51.0,512
15,74.0,373.0,376.0,366.0,410.0,408.0,408.0,413.0,405.0,319.0,399.0,394.0,366.0,453.0,343.0,424.0,512
