,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,22569.0,26994.0,31755.0,25888.0,26781.0,25821.0,31703.0,25150.0,24617.0,28331.0,27005.0,25266.0,31299.0,24832.0,26264.0,29658.0,1048576
1,19318.0,25074.0,20521.0,15970.0,19479.0,18900.0,19448.0,16996.0,19046.0,16933.0,19514.0,19991.0,18622.0,17935.0,21748.0,18125.0,1048576
2,31890.0,41864.0,44351.0,34389.0,36339.0,32935.0,41323.0,34029.0,31893.0,34127.0,35397.0,32282.0,39569.0,32509.0,35168.0,36497.0,1048576
3,5871.0,11088.0,10965.0,9902.0,9503.0,8931.0,11109.0,9394.0,9178.0,9830.0,10522.0,9423.0,10766.0,10046.0,10208.0,10018.0,262144
4,20046.0,26897.0,26626.0,25657.0,23312.0,22767.0,26827.0,22611.0,22624.0,22823.0,23894.0,22649.0,25287.0,23506.0,23753.0,23973.0,262144
5,1024.0,2641.0,2687.0,2373.0,2294.0,2077.0,2848.0,2279.0,2124.0,2676.0,2675.0,2136.0,2854.0,2532.0,2463.0,2655.0,65536
6,11338.0,16360.0,16530.0,16129.0,14694.0,14561.0,16612.0,14603.0,14389.0,15098.0,15595.0,14336.0,16019.0,15593.0,14972.0,15226.0,65536
7,231.0,1023.0,932.0,938.0,802.0,902.0,939.0,877.0,957.0,928.0,1005.0,964.0,956.0,910.0,908.0,958.0,16384
8,5822.0,10003.0,9485.0,9373.0,8490.0,8778.0,9648.0,8765.0,8765.0,9033.0,9461.0,8865.0,9468.0,9418.0,9072.0,9094.0,16384
9,57.0,210.0,274.0,297.0,236.0,256.0,248.0,296.0,285.0,267.0,280.0,290.0,254.0,287.0,233.0,295.0,8192
10,57.0,484.0,473.0,518.0,466.0,486.0,458.0,529.0,505.0,464.0,463.0,480.0,450.0,530.0,395.0,490.0,8192
11,68.0,528.0,520.0,553.0,515.0,515.0,468.0,563.0,537.0,501.0,510.0,565.0,483.0,568.0,500.0,545.0,8192
12,11.0,166.0,159.0,143.0,127.0,136.0,103.0,156.0,138.0,117.0,144.0,151.0,138.0,153.0,142.0,141.0,2048
13,59.0,581.0,585.0,564.0,578.0,560.0,522.0,584.0,578.0,536.0,559.0,585.0,549.0,599.0,554.0,578.0,2048
14,37.0,38.0,48.0,37.0,37.0,48.0,34.0,65.0,30.0,57.0,53.0,46.0,53.0,48.0,45.0,55.0,512
15,54.0,445.0,451.0,422.0,445.0,451.0,423.0,465.0,417.0,441.0,442.0,451.0,456.0,453.0,449.0,483.0,512
