,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,38639.0,36255.0,31512.0,31846.0,29464.0,32491.0,33881.0,34548.0,33523.0,33751.0,30868.0,27823.0,35666.0,35156.0,37250.0,35594.0,1048576
1,38794.0,32932.0,18682.0,19359.0,23227.0,21973.0,20807.0,26233.0,24765.0,21745.0,20835.0,21818.0,24394.0,23504.0,28095.0,23513.0,1048576
2,69154.0,59384.0,42240.0,43482.0,40526.0,44016.0,45092.0,49249.0,46001.0,45634.0,41576.0,36791.0,49218.0,48207.0,52969.0,47752.0,1048576
3,13922.0,15061.0,10691.0,11119.0,11136.0,12703.0,12402.0,13437.0,13298.0,12783.0,11963.0,10687.0,14338.0,12930.0,14092.0,13707.0,262144
4,37038.0,35853.0,28282.0,28932.0,28964.0,30799.0,30770.0,32040.0,31567.0,30862.0,29140.0,27444.0,32474.0,31767.0,33039.0,31899.0,262144
5,2383.0,3016.0,2070.0,2514.0,2442.0,2627.0,2706.0,2825.0,2791.0,2635.0,2643.0,2539.0,3100.0,2711.0,3159.0,3011.0,65536
6,19019.0,20331.0,16431.0,17507.0,17895.0,18662.0,18236.0,18955.0,18847.0,18290.0,18059.0,17428.0,19332.0,18651.0,19300.0,18837.0,65536
7,465.0,999.0,756.0,936.0,817.0,916.0,1016.0,934.0,945.0,904.0,978.0,842.0,970.0,992.0,909.0,948.0,16384
8,9261.0,10874.0,9080.0,9871.0,9764.0,10395.0,9977.0,10320.0,10407.0,9981.0,10101.0,9705.0,10663.0,10130.0,10506.0,10461.0,16384
9,76.0,255.0,187.0,223.0,176.0,230.0,247.0,236.0,247.0,186.0,280.0,208.0,233.0,245.0,236.0,238.0,8192
10,116.0,531.0,403.0,472.0,396.0,538.0,494.0,507.0,452.0,440.0,528.0,489.0,492.0,449.0,473.0,468.0,8192
11,116.0,575.0,406.0,459.0,383.0,443.0,511.0,460.0,495.0,402.0,523.0,452.0,498.0,450.0,475.0,492.0,8192
12,31.0,93.0,101.0,109.0,87.0,132.0,110.0,126.0,109.0,124.0,130.0,102.0,123.0,102.0,138.0,100.0,2048
13,112.0,577.0,457.0,482.0,422.0,479.0,553.0,500.0,506.0,473.0,581.0,486.0,530.0,486.0,540.0,531.0,2048
14,32.0,22.0,15.0,31.0,13.0,33.0,34.0,33.0,41.0,31.0,47.0,32.0,27.0,32.0,30.0,30.0,512
15,108.0,400.0,345.0,390.0,326.0,383.0,435.0,392.0,406.0,361.0,456.0,369.0,392.0,370.0,426.0,419.0,512
