,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,46204.0,56588.0,45039.0,49058.0,46603.0,46044.0,48662.0,45509.0,45994.0,39717.0,44868.0,46516.0,47963.0,44693.0,45257.0,45597.0,1048576
1,33960.0,39060.0,24258.0,25765.0,25357.0,26668.0,27210.0,23427.0,24670.0,24351.0,25286.0,26161.0,28997.0,23688.0,26066.0,24083.0,1048576
2,68343.0,85848.0,59222.0,63221.0,57808.0,60219.0,65731.0,56973.0,56109.0,49665.0,58007.0,57481.0,63852.0,57095.0,57994.0,55313.0,1048576
3,15160.0,17450.0,13454.0,13760.0,13899.0,13807.0,15709.0,13866.0,15183.0,13249.0,15298.0,14605.0,15042.0,14420.0,14410.0,14767.0,262144
4,37750.0,42967.0,33930.0,35418.0,34000.0,35425.0,37215.0,33972.0,34281.0,32384.0,35151.0,33953.0,36007.0,34642.0,34527.0,33513.0,262144
5,2359.0,3339.0,2699.0,2600.0,2669.0,2905.0,3035.0,2865.0,3076.0,2695.0,3255.0,2840.0,3051.0,2939.0,3047.0,3015.0,65536
6,19557.0,21926.0,19087.0,19133.0,18965.0,19571.0,20190.0,18992.0,19478.0,19034.0,20096.0,18851.0,19531.0,19674.0,19308.0,19029.0,65536
7,573.0,1058.0,994.0,785.0,1064.0,896.0,1091.0,938.0,1080.0,1076.0,1016.0,1100.0,955.0,1111.0,836.0,1098.0,16384
8,9472.0,11319.0,10422.0,10109.0,10371.0,10509.0,10873.0,10337.0,10664.0,10406.0,10909.0,10241.0,10455.0,10714.0,10374.0,10403.0,16384
9,123.0,283.0,278.0,200.0,283.0,232.0,292.0,259.0,327.0,264.0,289.0,318.0,250.0,306.0,276.0,288.0,8192
10,135.0,461.0,468.0,393.0,487.0,383.0,510.0,469.0,479.0,431.0,442.0,475.0,345.0,463.0,436.0,449.0,8192
11,172.0,583.0,633.0,454.0,645.0,488.0,635.0,530.0,674.0,620.0,635.0,654.0,529.0,646.0,608.0,620.0,8192
12,30.0,131.0,116.0,103.0,133.0,144.0,135.0,101.0,129.0,136.0,123.0,119.0,94.0,128.0,108.0,148.0,2048
13,171.0,620.0,643.0,493.0,644.0,544.0,671.0,524.0,693.0,622.0,648.0,648.0,557.0,667.0,628.0,660.0,2048
14,15.0,39.0,28.0,36.0,38.0,33.0,35.0,31.0,52.0,46.0,49.0,68.0,33.0,41.0,41.0,54.0,512
15,132.0,468.0,461.0,393.0,491.0,449.0,467.0,392.0,508.0,509.0,494.0,515.0,444.0,477.0,486.0,505.0,512
